"u","area_q025","area_q50","area_q975","area_MAP","u_from","u_to","land_use_change","time"
"other_to_urban",0.912274692327695,24.5925708734534,110.670892214267,20.8967515512501,"other","urban","other_to_urban",1975
"other_to_woods",1.9307636301945,32.4792966153187,128.90271566453,21.4162292519176,"other","woods","other_to_woods",1975
"rough_to_crops",2.40254688009229,68.0785084479616,186.011261889632,10.4279820429162,"rough","crops","rough_to_crops",1975
"rough_to_grass",121.090291798461,307.056873346082,431.241280608577,317.57695258964,"rough","grass","rough_to_grass",1975
"rough_to_other",2.87914249020061,38.2699599131558,143.97856289393,40.8138006960631,"rough","other","rough_to_other",1975
"rough_to_urban",4.21325035124655,57.5042188920999,148.367819623388,49.5710919708824,"rough","urban","rough_to_urban",1975
"rough_to_woods",43.5053811556531,178.317961341315,317.120849212538,179.418901930534,"rough","woods","rough_to_woods",1975
"urban_to_crops",2.10304769593512,26.7314011960575,97.8033007608378,9.46949543001119,"urban","crops","urban_to_crops",1975
"urban_to_grass",1.6801480764718,32.4669833283681,125.157186571681,101.167496710931,"urban","grass","urban_to_grass",1975
"urban_to_other",0.524090256018967,18.7167685986793,79.7933301846326,2.50099175221947,"urban","other","urban_to_other",1975
"urban_to_rough",1.92278112459156,41.212065831373,113.397232638537,4.44973142332361,"urban","rough","urban_to_rough",1975
"urban_to_woods",1.6857822933038,30.8062019510379,116.281328836321,4.48323417598314,"urban","woods","urban_to_woods",1975
"woods_to_crops",1.02741585954566,17.0055776738542,66.4409131205921,4.67503670254756,"woods","crops","woods_to_crops",1975
"woods_to_grass",1.48881938434411,22.4020890731908,82.7710003854011,1.253337621552,"woods","grass","woods_to_grass",1975
"woods_to_other",0.337631929699137,14.0826918602719,56.1808607419821,7.31926246496253,"woods","other","woods_to_other",1975
"woods_to_rough",1.3191257406257,23.3324064837771,78.356246267235,2.47282796748569,"woods","rough","woods_to_rough",1975
"woods_to_urban",0.733701085398752,16.8365527694657,64.1801574949504,43.0103104014533,"woods","urban","woods_to_urban",1975
"crops_to_grass",866.814029949805,984.202478283756,1115.80903451732,990.389685695699,"crops","grass","crops_to_grass",1976
"crops_to_other",0.663275232383207,28.6718845809766,107.071019610812,1.22531037710661,"crops","other","crops_to_other",1976
"crops_to_rough",1.77521964220701,54.879107152528,148.712511591848,15.334225657578,"crops","rough","crops_to_rough",1976
"crops_to_urban",1.34134547252516,40.1797240319594,132.6697834073,76.7979159071321,"crops","urban","crops_to_urban",1976
"crops_to_woods",3.59038639599309,48.8885145933766,155.181293130646,70.46502205402,"crops","woods","crops_to_woods",1976
"grass_to_crops",969.964386458323,1098.98240699884,1259.26489112984,1111.74149591193,"grass","crops","grass_to_crops",1976
"grass_to_other",1.01728694563716,27.0251635425793,117.683743423007,23.6895921542254,"grass","other","grass_to_other",1976
"grass_to_rough",314.777934891311,438.025231197387,550.104789650635,505.025168997525,"grass","rough","grass_to_rough",1976
"grass_to_urban",13.4113176330613,110.222784338533,206.082563406435,105.073236672459,"grass","urban","grass_to_urban",1976
"grass_to_woods",4.26070735182841,93.8161990058808,232.295381579518,0.84880653394159,"grass","woods","grass_to_woods",1976
"other_to_crops",1.87018885675325,33.7212459535378,111.819231386905,28.5292479942151,"other","crops","other_to_crops",1976
"other_to_grass",1.97213050646446,35.7007525569522,111.546797079489,40.7570937995861,"other","grass","other_to_grass",1976
"other_to_rough",0.735438033433268,26.0708710787531,96.4107245433165,26.0708710787531,"other","rough","other_to_rough",1976
"other_to_urban",0.611688275803798,27.467466474736,110.737129711535,8.69805856833159,"other","urban","other_to_urban",1976
"other_to_woods",1.54247393994042,33.1199437211182,122.093062107729,71.4481801130893,"other","woods","other_to_woods",1976
"rough_to_crops",5.76139795989944,70.9126423742083,192.571178447123,77.3358039204875,"rough","crops","rough_to_crops",1976
"rough_to_grass",180.332928970485,314.081610096512,443.072161151757,276.099601982154,"rough","grass","rough_to_grass",1976
"rough_to_other",2.22908888520517,33.3873591235534,107.63774652776,38.7829566182929,"rough","other","rough_to_other",1976
"rough_to_urban",3.52348874776901,67.6092717293471,170.347248917791,83.0845961172563,"rough","urban","rough_to_urban",1976
"rough_to_woods",48.1403490327389,183.789151573972,311.88153914463,220.249844136986,"rough","woods","rough_to_woods",1976
"urban_to_crops",1.3985707578954,29.316628096709,111.984652180507,41.4918470840326,"urban","crops","urban_to_crops",1976
"urban_to_grass",2.89945973053505,46.1348353243158,145.280003778818,88.0018610555094,"urban","grass","urban_to_grass",1976
"urban_to_other",0.933984606651866,21.7224171840383,70.1102941624754,28.9214074182699,"urban","other","urban_to_other",1976
"urban_to_rough",1.78132118240749,27.5615582611493,98.1077455262796,12.2199538099603,"urban","rough","urban_to_rough",1976
"urban_to_woods",0.871713096327411,28.8198746596171,105.406522281358,4.5012361994399,"urban","woods","urban_to_woods",1976
"woods_to_crops",0.938955643056401,17.3939283099984,73.3075226318214,24.0387216374851,"woods","crops","woods_to_crops",1976
"woods_to_grass",0.705969068234226,19.1887258886338,72.2479444058336,24.3998566916297,"woods","grass","woods_to_grass",1976
"woods_to_other",0.569909304247041,16.2802535124371,61.0061955711122,12.4764823740264,"woods","other","woods_to_other",1976
"woods_to_rough",0.855452116802097,15.4286320684323,59.2052345847948,1.8826599629021,"woods","rough","woods_to_rough",1976
"woods_to_urban",0.740219239271909,14.3773354612566,78.4753008316208,5.62207006092825,"woods","urban","woods_to_urban",1976
"crops_to_grass",862.42974202038,1044.97176784477,1197.75748667529,1080.609758577,"crops","grass","crops_to_grass",1977
"crops_to_other",1.17456142284604,33.4736952545667,118.108089714641,37.4570588554339,"crops","other","crops_to_other",1977
"crops_to_rough",1.49693446866507,47.1884125429988,156.870250363733,76.9995386169038,"crops","rough","crops_to_rough",1977
"crops_to_urban",1.86959110500215,53.9191572436406,167.481437211098,40.5188461538377,"crops","urban","crops_to_urban",1977
"crops_to_woods",2.55013239544473,64.8349616162022,174.14039641696,44.8526857385241,"crops","woods","crops_to_woods",1977
"grass_to_crops",1066.4162049374,1223.6228620816,1407.27537912805,1287.91382973574,"grass","crops","grass_to_crops",1977
"grass_to_other",1.95716358485982,37.8581134449824,113.258854673959,18.581915292845,"grass","other","grass_to_other",1977
"grass_to_rough",201.606093078518,438.934652093071,558.290217025195,435.022845739454,"grass","rough","grass_to_rough",1977
"grass_to_urban",21.1123126559008,130.573806346987,266.838824952958,112.9831712743,"grass","urban","grass_to_urban",1977
"grass_to_woods",11.0281439530497,107.789578880618,252.435574274333,204.935247464521,"grass","woods","grass_to_woods",1977
"other_to_crops",0.940144171982931,28.7826661621954,105.812389550892,23.061559638521,"other","crops","other_to_crops",1977
"other_to_grass",1.50428244319756,31.1429165398153,111.666638996047,32.8579304975512,"other","grass","other_to_grass",1977
"other_to_rough",1.09800280382328,20.7828309713974,91.3273314720679,15.6407674028185,"other","rough","other_to_rough",1977
"other_to_urban",1.59627559327144,26.210515040452,78.5637003442117,13.7887918618849,"other","urban","other_to_urban",1977
"other_to_woods",1.53795861301275,21.3069079390498,81.268154332684,21.0589817581331,"other","woods","other_to_woods",1977
"rough_to_crops",5.42559468895973,97.7480138306184,220.106256739941,56.9058019917761,"rough","crops","rough_to_crops",1977
"rough_to_grass",209.733734871032,333.906936818242,479.877438116693,385.781232299949,"rough","grass","rough_to_grass",1977
"rough_to_other",3.85899116463035,51.1881651587913,141.722476139171,85.462767049375,"rough","other","rough_to_other",1977
"rough_to_urban",8.07036883031236,84.8529612970046,194.109388946175,72.694432562013,"rough","urban","rough_to_urban",1977
"rough_to_woods",91.3400237670819,195.511071235608,310.54981281857,158.699493056931,"rough","woods","rough_to_woods",1977
"urban_to_crops",1.12330153768016,28.9822508478844,102.372500145475,57.8374182193316,"urban","crops","urban_to_crops",1977
"urban_to_grass",1.14978785741107,36.7187939115499,145.393823202073,28.6435232944221,"urban","grass","urban_to_grass",1977
"urban_to_other",0.581952368919116,19.6999644150784,96.114653900638,25.8068279322607,"urban","other","urban_to_other",1977
"urban_to_rough",0.563861814591801,32.7346494492127,120.311840412146,8.44803720081963,"urban","rough","urban_to_rough",1977
"urban_to_woods",1.24013687567228,26.2277596226233,91.7115978622136,13.479191317362,"urban","woods","urban_to_woods",1977
"woods_to_crops",0.801643615263411,16.1659876151782,66.0504769878393,12.2947494983078,"woods","crops","woods_to_crops",1977
"woods_to_grass",1.09168277837128,19.7280258643285,78.952505097438,18.3949770287,"woods","grass","woods_to_grass",1977
"woods_to_other",0.660054075190518,15.6757519371594,53.5550005717736,1.13856798305607,"woods","other","woods_to_other",1977
"woods_to_rough",0.50406819022528,17.6927123199919,91.6893581539445,20.7151840401788,"woods","rough","woods_to_rough",1977
"woods_to_urban",0.784264094077636,18.5526657612748,58.8014786271783,41.2386000037017,"woods","urban","woods_to_urban",1977
"crops_to_grass",1012.88074628842,1167.99813328502,1322.04872476471,1165.31023059069,"crops","grass","crops_to_grass",1978
"crops_to_other",0.859827172233979,27.3122490450566,114.49958272117,4.71856754461224,"crops","other","crops_to_other",1978
"crops_to_rough",4.33477884579476,48.8611726500292,165.537231405966,115.796786701015,"crops","rough","crops_to_rough",1978
"crops_to_urban",4.62754021724056,77.9563139198197,178.371556158631,39.0258786105949,"crops","urban","crops_to_urban",1978
"crops_to_woods",3.30808857520757,62.4868891972714,169.96070458495,62.7481769575638,"crops","woods","crops_to_woods",1978
"grass_to_crops",1080.29471783174,1276.55699667116,1407.1434417364,1232.61925515109,"grass","crops","grass_to_crops",1978
"grass_to_other",1.37165016744981,30.0393345662021,109.987676898841,46.5524445777455,"grass","other","grass_to_other",1978
"grass_to_rough",399.048915174639,539.536427163588,655.14132471809,473.454151746241,"grass","rough","grass_to_rough",1978
"grass_to_urban",5.82397076820218,78.3777619201648,213.601140071021,136.336239430052,"grass","urban","grass_to_urban",1978
"grass_to_woods",6.09556929266236,79.5974618234717,201.955961443134,31.7531424564326,"grass","woods","grass_to_woods",1978
"other_to_crops",1.34905511571439,29.0143925285058,112.026591083866,27.0200327180561,"other","crops","other_to_crops",1978
"other_to_grass",1.03118277280046,32.1132741316031,117.164400010813,32.7085237386843,"other","grass","other_to_grass",1978
"other_to_rough",2.35059204901917,31.272099659668,107.464660549138,46.7418341889934,"other","rough","other_to_rough",1978
"other_to_urban",2.20500139358744,27.3596918343299,103.796979650016,11.8188902505598,"other","urban","other_to_urban",1978
"other_to_woods",1.44199705838819,30.303322584815,106.531041290659,26.8234547414349,"other","woods","other_to_woods",1978
"rough_to_crops",5.2453471756936,78.1317060113816,199.435205226422,123.575143441898,"rough","crops","rough_to_crops",1978
"rough_to_grass",213.047293197692,354.559104753336,511.028125022775,319.311900720828,"rough","grass","rough_to_grass",1978
"rough_to_other",1.52524668215968,41.7769037420967,108.276799904077,31.4265930958166,"rough","other","rough_to_other",1978
"rough_to_urban",7.21838668018393,78.0266164728323,211.494622939738,54.1890299421091,"rough","urban","rough_to_urban",1978
"rough_to_woods",49.1817993244721,166.461520578613,297.858229985141,202.064895526169,"rough","woods","rough_to_woods",1978
"urban_to_crops",3.74199180894142,50.0139902854293,137.01846138962,58.5565032615312,"urban","crops","urban_to_crops",1978
"urban_to_grass",1.05607913791115,37.0443163891325,144.603296414393,20.4623941331046,"urban","grass","urban_to_grass",1978
"urban_to_other",0.738780164123389,19.3412630122454,70.0421597115534,6.93852162025811,"urban","other","urban_to_other",1978
"urban_to_rough",1.67528275597117,30.8352436063066,97.7168245933626,34.7265982908399,"urban","rough","urban_to_rough",1978
"urban_to_woods",1.87304642879707,42.9084202740747,103.993383847167,8.33879554269802,"urban","woods","urban_to_woods",1978
"woods_to_crops",0.976779171492232,15.4909618560386,79.4184578365699,5.98270307317714,"woods","crops","woods_to_crops",1978
"woods_to_grass",0.776551398393916,18.2587197550807,69.4552793679317,43.6548180085584,"woods","grass","woods_to_grass",1978
"woods_to_other",0.435286784780713,14.7378570347245,53.1655335444096,23.6803068638633,"woods","other","woods_to_other",1978
"woods_to_rough",0.784104795740831,18.2828257161806,70.5268989976877,7.56874498409674,"woods","rough","woods_to_rough",1978
"woods_to_urban",0.842766851578531,20.2974929251631,76.8214837488212,9.69317134430981,"woods","urban","woods_to_urban",1978
"crops_to_grass",1154.92438793566,1292.59466878018,1422.37713187407,1293.87101268006,"crops","grass","crops_to_grass",1979
"crops_to_other",0.708957478415162,23.4746724960494,90.7181494513054,22.0199572798188,"crops","other","crops_to_other",1979
"crops_to_rough",2.31900062299378,70.0776585845161,172.531634236778,20.535507719253,"crops","rough","crops_to_rough",1979
"crops_to_urban",4.10181163682049,51.7255059899182,160.61346009943,108.994952861499,"crops","urban","crops_to_urban",1979
"crops_to_woods",2.9237418691587,52.4530751021377,134.993237095076,11.4968975878409,"crops","woods","crops_to_woods",1979
"grass_to_crops",1172.95377242978,1316.38984529448,1472.99703286283,1335.50032186428,"grass","crops","grass_to_crops",1979
"grass_to_other",0.894406551175635,30.4793628239053,101.831490859303,0.537646643680489,"grass","other","grass_to_other",1979
"grass_to_rough",396.424165392091,536.162747378877,646.645763647002,539.569091940676,"grass","rough","grass_to_rough",1979
"grass_to_urban",5.79202985813093,97.4693764840257,252.32184454107,62.637904367338,"grass","urban","grass_to_urban",1979
"grass_to_woods",4.95176770467377,80.4673710883193,200.676326692513,104.248119707471,"grass","woods","grass_to_woods",1979
"other_to_crops",0.606491024279605,27.2933990093152,93.0482415811414,12.7771810541008,"other","crops","other_to_crops",1979
"other_to_grass",1.72911200894483,60.8615884473733,127.632183984198,49.5036137677409,"other","grass","other_to_grass",1979
"other_to_rough",0.646327463407645,26.1853950763314,76.2945092894151,24.4804630326378,"other","rough","other_to_rough",1979
"other_to_urban",0.640005090395357,26.3528733422495,84.1477258477617,51.7503391135849,"other","urban","other_to_urban",1979
